customer_id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency
2254,1983,graduation,married,69520.0,0,0,07-07-2013,95
10281,1970,graduation,divorced,64713.0,1,0,07-02-2014,11
6958,1977,master,married,27889.0,1,0,05-07-2013,42
954,1960,basic,widow,22123.0,0,0,27-03-2014,77
5079,1971,graduation,married,47883.440288418205,1,1,03-03-2013,82
10339,1954,master,together,47883.440288418205,0,1,23-06-2013,83
4643,1973,graduation,married,27803.0,1,0,26-08-2012,40
3117,1955,graduation,single,47883.440288418205,0,1,18-10-2013,95
6497,1960,graduation,married,51651.0,0,1,07-11-2012,32
5396,1988,graduation,married,68487.0,0,0,13-01-2013,48
5250,1943,master,widow,47883.440288418205,0,0,30-10-2013,75
1052,1969,graduation,married,56796.0,0,1,16-02-2013,24
6343,1959,graduation,married,79823.0,0,1,31-03-2014,6
6507,1980,graduation,single,30828.0,1,0,04-10-2013,16
7901,1971,master,married,34109.0,0,1,06-11-2013,39
4865,1974,master,divorced,53367.0,1,1,31-08-2013,2
2686,1969,basic,together,22390.0,0,0,21-10-2013,49
3107,1976,graduation,together,71322.0,0,1,02-05-2014,31
7734,1993,graduation,single,79244.0,0,0,19-12-2012,58
1146,1949,master,together,49912.0,0,1,07-09-2012,5
11031,1950,phd,married,48699.0,1,1,21-05-2013,90
7428,1975,graduation,together,80144.0,0,0,30-09-2013,47
975,1956,graduation,single,54252.0,1,1,28-05-2013,25
1103,1976,master,married,81929.0,1,0,29-09-2012,60
3422,1975,graduation,married,76068.0,0,1,29-11-2012,67
1055,1976,master,married,53204.0,1,1,20-03-2014,40
6544,1949,phd,together,67911.0,0,1,22-05-2014,63
2909,1974,phd,married,78128.0,0,1,19-02-2014,89
5802,1972,basic,married,14188.0,0,0,28-02-2013,40
1407,1986,basic,married,20425.0,1,0,29-10-2012,5
6183,1962,master,married,58646.0,0,1,10-06-2013,3
340,1970,graduation,divorced,72967.0,0,1,15-12-2012,1
5991,1949,master,married,48150.0,0,1,08-06-2013,24
3104,1961,graduation,single,82332.0,0,0,17-09-2012,89
9729,1955,graduation,widow,58275.0,1,1,02-06-2013,48
1008,1981,phd,together,44953.0,0,0,21-12-2012,31
11091,1953,graduation,together,34587.0,1,1,16-05-2014,68
3969,1974,master,together,43018.0,0,1,01-11-2013,46
1916,1954,master,married,45736.0,0,1,24-07-2013,92
9907,1969,master,together,66476.0,0,1,04-12-2013,80
8659,1952,phd,together,69805.0,0,1,21-01-2014,50
6262,1962,master,single,72217.0,0,0,10-04-2013,93
6147,1971,graduation,divorced,25818.0,1,0,18-10-2012,51
8832,1976,master,together,37509.0,1,0,12-09-2012,24
7532,1980,graduation,married,43586.0,0,1,30-08-2012,26
2115,1957,graduation,together,50116.0,1,1,20-06-2014,68
2088,1972,graduation,together,84906.0,0,0,04-10-2013,98
2493,1966,graduation,married,61286.0,0,1,02-08-2013,34
6292,1986,phd,married,82333.0,0,0,30-03-2013,60
1631,1965,phd,together,65220.0,0,0,03-09-2012,3
10104,1974,graduation,together,33590.0,2,1,03-11-2013,65
3006,1976,graduation,divorced,30992.0,1,0,22-04-2013,83
3919,1976,master,single,72309.0,0,0,11-03-2013,64
11181,1949,phd,married,156924.0,0,0,29-08-2013,85
642,1980,basic,married,16005.0,1,0,14-08-2012,69
4369,1957,master,single,65487.0,0,0,10-01-2014,48
10127,1965,graduation,married,58692.0,0,1,06-04-2014,21
271,1969,graduation,widow,40590.0,1,1,02-10-2013,30
4973,1970,graduation,single,20587.0,1,0,11-05-2014,39
2948,1954,master,divorced,62637.0,0,1,01-03-2014,76
2715,1966,master,divorced,29435.0,1,1,06-08-2012,11
10432,1974,graduation,divorced,19346.0,1,0,30-01-2014,26
9216,1971,graduation,married,35788.0,1,1,23-01-2014,34
7124,1968,graduation,divorced,36997.0,1,1,01-02-2013,72
9727,1957,graduation,married,23539.0,0,0,28-02-2014,13
5136,1973,graduation,single,65333.0,0,1,17-01-2014,58
9790,1957,graduation,single,78499.0,0,0,23-11-2013,12
1818,1971,phd,together,29732.0,1,0,25-03-2014,23
1100,1960,master,together,41275.0,1,2,24-03-2014,33
7873,1973,phd,together,63516.0,1,1,06-07-2013,30
10609,1962,phd,married,42769.0,0,1,12-10-2013,15
6950,1958,master,married,49572.0,1,1,15-12-2013,25
7233,1972,graduation,married,69209.0,0,0,17-09-2012,4
9481,1976,graduation,married,17148.0,1,0,28-01-2014,80
7699,1969,graduation,widow,40590.0,1,1,02-10-2013,30
2711,1976,master,together,30560.0,1,0,27-06-2013,6
1515,1975,master,together,34176.0,0,1,22-01-2014,9
5186,1955,phd,married,58482.0,0,1,12-03-2014,59
10157,1965,graduation,single,59686.0,0,1,25-01-2014,78
5667,1964,phd,married,60896.0,0,1,11-10-2012,90
902,1980,graduation,together,62994.0,1,0,04-03-2014,74
977,1957,graduation,together,47320.0,0,1,01-08-2013,10
7600,1992,basic,single,15253.0,1,0,28-10-2013,13
9706,1974,phd,single,31560.0,1,0,24-06-2013,98
2429,1954,graduation,divorced,72071.0,0,1,14-02-2013,4
3520,1990,master,single,91172.0,0,0,27-03-2013,94
10394,1984,graduation,married,90000.0,0,0,23-12-2013,91
4548,1981,graduation,single,41967.0,1,1,23-11-2013,66
9362,1965,graduation,single,69263.0,0,1,05-03-2014,14
4084,1975,graduation,together,60934.0,0,1,17-01-2014,41
6721,1951,graduation,married,71965.0,0,1,29-07-2013,21
2829,1955,graduation,married,65210.0,0,1,10-03-2014,25
1772,1975,phd,married,79174.0,0,0,11-01-2013,2
1544,1967,master,divorced,81380.0,0,0,22-12-2012,51
492,1973,phd,single,48432.0,0,1,18-10-2012,3
4377,1971,graduation,married,52914.0,0,1,07-01-2013,32
4541,1955,graduation,together,38946.0,0,1,24-10-2013,84
1321,1974,graduation,married,26067.0,1,0,04-11-2013,49
8858,1972,phd,married,44325.0,0,1,07-03-2013,69
3266,1964,graduation,married,42523.0,0,0,23-04-2014,96
11187,1978,basic,single,26487.0,1,0,20-05-2013,23
9723,1960,graduation,married,67716.0,0,1,10-01-2013,8
2666,1972,master,married,76234.0,0,1,06-02-2014,21
5721,1956,phd,married,84117.0,0,0,11-05-2014,60
10652,1957,master,together,65487.0,0,0,10-01-2014,48
1646,1972,basic,married,25224.0,1,0,16-03-2014,36
4418,1983,master,single,89616.0,0,0,25-02-2013,36
2656,1971,graduation,divorced,40851.0,1,1,21-02-2013,63
7990,1947,graduation,married,27469.0,0,0,02-08-2012,2
7118,1957,graduation,married,73803.0,0,1,01-08-2012,61
2980,1952,master,single,8820.0,1,1,22-03-2013,52
1839,1974,graduation,single,43322.0,0,0,21-04-2014,25
10722,1973,graduation,together,55593.0,0,1,21-08-2013,63
2632,1954,graduation,married,50501.0,1,1,18-06-2013,10
9014,1975,graduation,married,37085.0,1,1,26-06-2014,65
7620,1990,basic,single,16185.0,1,0,05-08-2013,71
10968,1969,graduation,single,57731.0,0,1,23-11-2012,0
11133,1973,phd,single,48432.0,0,1,18-10-2012,3
2736,1978,graduation,married,73807.0,0,1,02-01-2013,88
1876,1990,graduation,married,18929.0,0,0,16-02-2013,15
5959,1968,graduation,single,35893.0,1,1,15-10-2012,80
1092,1980,graduation,married,61014.0,0,1,11-08-2012,17
4333,1954,graduation,together,32144.0,1,1,23-03-2014,76
3850,1963,basic,together,14918.0,0,1,07-12-2012,52
6168,1963,graduation,divorced,45146.0,1,1,15-07-2013,28
10469,1981,graduation,together,88325.0,0,0,05-02-2014,42
6983,1950,master,divorced,38054.0,1,1,01-05-2014,24
9303,1976,graduation,married,5305.0,0,1,30-07-2013,12
692,1954,graduation,together,36807.0,1,1,20-12-2012,88
736,1983,graduation,together,28427.0,1,0,21-03-2013,67
9589,1948,phd,widow,82032.0,0,0,05-04-2014,54
4838,1978,graduation,together,22775.0,1,0,19-06-2013,40
9246,1985,master,together,40101.0,1,0,14-10-2012,73
6261,1979,graduation,married,58025.0,0,1,26-11-2013,81
7366,1982,master,single,75777.0,0,0,04-07-2013,12
1448,1963,master,married,33562.0,1,2,25-06-2014,33
4286,1970,phd,single,57642.0,0,1,09-01-2014,24
4749,1968,graduation,together,58554.0,1,1,26-09-2012,55
4478,1979,graduation,married,63777.0,1,1,24-03-2013,87
4201,1962,graduation,single,57967.0,0,1,03-03-2013,39
10084,1972,graduation,married,24434.0,2,0,18-05-2014,9
7004,1984,graduation,single,11012.0,1,0,16-03-2013,82
9817,1970,master,single,44802.0,0,0,21-08-2012,71
8080,1986,graduation,single,26816.0,0,0,17-08-2012,50
9432,1977,graduation,together,666666.0,1,0,02-06-2013,23
8372,1974,graduation,married,34421.0,1,0,01-07-2013,81
10870,1967,graduation,married,61223.0,0,1,13-06-2013,46
4001,1946,phd,together,64014.0,2,1,10-06-2014,56
7270,1981,graduation,divorced,56981.0,0,0,25-01-2014,91
8235,1956,master,together,69245.0,0,1,24-01-2014,8
9405,1954,phd,married,52869.0,1,1,15-10-2012,40
